,Size,Connector Mismatch,Connector Heterogeneity,Token split,Control flow complexity,Separability,Average connector degree,Maximum connector degree,Sequentiality,Coefficient of network connectivity,Density,Number of duplicate tasks,Number of empty sequence flows
"(pdc2025_11100011.xes,Hybrid ILP miner)",40,0,0.0,0,10,0.8,3.0,3,0.6818181818181819,1.1,0.05555555555555555,1,0
"(pdc2025_11011000.xes,Hybrid ILP miner)",33,3,0.964078764808229,8,22,0.9393939393939394,4.0,9,0.86,1.5151515151515151,0.09191176470588236,1,4
"(pdc2025_00011011.xes,Hybrid ILP miner)",40,6,0.9798687566511528,14,31,0.9,4.333333333333333,7,0.9701492537313433,1.675,0.0845959595959596,1,13
"(pdc2025_12100111.xes,Hybrid ILP miner)",37,0,0.9910760598382222,6,23,0.7837837837837838,3.7777777777777777,7,0.8269230769230769,1.4054054054054055,0.07647058823529412,1,3
"(pdc2025_01000110.xes,Hybrid ILP miner)",59,1,0.9927744539878083,29,64,0.8983050847457628,5.1,13,0.9333333333333333,2.0338983050847457,0.06912442396313365,1,11
"(pdc2025_10011100.xes,Hybrid ILP miner)",35,0,0.9182958340544896,11,20,0.9428571428571428,4.0,6,0.8846153846153846,1.4857142857142858,0.08666666666666667,1,11
"(pdc2025_01101111.xes,Hybrid ILP miner)",37,0,0.9986359641585718,8,29,0.9189189189189189,3.739130434782609,7,0.9821428571428571,1.5135135135135136,0.08235294117647059,1,6
"(pdc2025_00101100.xes,Hybrid ILP miner)",37,0,0.9986359641585718,8,29,0.9189189189189189,3.739130434782609,7,0.9821428571428571,1.5135135135135136,0.08235294117647059,1,6
"(pdc2025_01111110.xes,Hybrid ILP miner)",22,0,0.9910760598382222,3,11,0.4545454545454546,3.5555555555555554,4,0.8928571428571429,1.2727272727272727,0.11570247933884298,1,4
"(pdc2025_12000010.xes,Hybrid ILP miner)",65,9,0.9957274520849255,14,53,0.9076923076923077,4.102564102564102,12,0.9333333333333333,1.6153846153846154,0.05067567567567568,1,6
"(pdc2025_11110110.xes,Hybrid ILP miner)",23,0,0.9182958340544896,2,6,0.26086956521739135,3.3333333333333335,4,0.6153846153846154,1.1304347826086956,0.09848484848484848,1,2
"(pdc2025_12010011.xes,Hybrid ILP miner)",34,1,0.9910760598382222,3,10,0.7941176470588236,3.5555555555555554,5,0.6,1.1764705882352942,0.06920415224913495,1,1
"(pdc2025_12111110.xes,Hybrid ILP miner)",20,0,0.9852281360342515,2,10,0.55,3.7142857142857144,4,0.875,1.2,0.12121212121212122,1,3
"(pdc2025_11010100.xes,Hybrid ILP miner)",34,3,0.954434002924965,8,18,0.8235294117647058,3.875,6,0.7916666666666666,1.411764705882353,0.08333333333333333,1,5
"(pdc2025_12001000.xes,Hybrid ILP miner)",60,7,0.9995708393473224,18,54,0.8833333333333333,4.048780487804878,8,1.0,1.6833333333333333,0.057126696832579184,1,12
"(pdc2025_10101111.xes,Hybrid ILP miner)",38,0,0.9957274520849255,10,32,0.9210526315789473,3.769230769230769,7,0.9833333333333333,1.5789473684210527,0.08333333333333333,1,7
"(pdc2025_10111000.xes,Hybrid ILP miner)",23,0,0.9456603046006401,4,12,0.4782608695652174,3.4545454545454546,4,0.9666666666666667,1.3043478260869565,0.11363636363636363,1,5
